,placa,loc_latitude,loc_longitude,count
2424,OAJ6910,2556,2528,1
2425,MGF2311,3898,3510,1
2426,OFE0078,3944,7554,1
2427,PKM5111,2556,2528,1
2428,MAV5178,4088,2803,1
2429,OVF2894,8653,2233,1
2430,OSR3971,3088,6052,1
2431,EVS7751,9222,5020,1
2432,OXM4266,1638,6794,1
2433,NOQ6962,4944,9278,1
2434,PDW3561,3344,8755,1
2435,HDU1747,4840,9736,1
2436,OII2238,8412,89,2
2437,FFI1172,6050,6869,1
2438,HJA4063,9222,5020,1
2439,IPN9540,4608,1990,1
2440,OJG0279,3522,1867,1
2441,FTE1111,6782,800,1
2442,BBM6090,1708,1402,1
2443,HGY2921,5825,9794,1
2444,PAD7870,972,983,3
2445,OCI4583,7428,4378,1
2446,NOO7535,4750,5075,2
2447,OUM0479,2833,1278,2
2448,ANU0253,1308,9661,1
2449,ODC7477,7944,8369,1
2450,NAD8865,4944,9278,1
2451,HVX6191,1412,9134,1
2452,OIC2389,8112,2056,1
2453,OQF4653,1638,6794,1
2454,OAJ6910,7272,1070,2
2455,NQO7323,5303,7658,1
2456,AQO8787,4111,7000,1
2457,BIS8493,472,5552,1
2458,EQM0328,2557,2056,1
2459,EII1747,6072,9488,1
2460,OUU0715,6166,4305,1
2461,NOB6847,7210,1962,1
2462,OBG5249,472,5552,2
2463,NQO7323,8060,4789,2
2464,NUU1554,7361,6353,1
2465,HVJ8613,802,2054,1
2466,AAM7306,4853,5475,1
2467,OUM6024,3366,9194,1
2468,OCF7777,7944,8369,1
2469,HGY9057,3497,6138,1
2470,ODI3248,2434,2172,1
2471,PLN1809,3366,9194,1
2472,MVD8293,3416,1233,2
2473,JSJ0751,132,5022,1
2474,OAR8879,7723,5667,1
2475,OGQ6445,3976,6305,1
2476,MRZ1171,9994,982,1
2477,MQY3661,5825,9794,1
2478,OKM8231,1000,833,1
2479,KZH0088,5010,8083,1
2480,NIU9050,5303,7658,1
2481,PQD8800,2850,4686,1
2482,PDM5369,3553,9819,1
2483,OCC2167,7938,8810,1
2484,NQO7323,4750,5075,3
2485,IOQ1100,3944,7554,1
2486,IAR6660,4082,6528,1
2487,LGI7211,7388,5319,1
2488,NPX5114,7134,4709,1
2489,OAI3458,9422,5310,1
2490,HRY8416,2422,8622,1
2491,OCC1310,7272,1070,1
2492,JXI9598,461,4253,1
2493,PAN9158,2964,3758,1
2494,EDJ1111,3184,9714,1
2495,PHM7298,4944,9278,1
2496,IAM1252,5472,7792,1
2497,OOR9118,3553,9819,1
2498,NYG2152,2403,9277,1
2499,OTN2484,7262,8878,1
2500,OEZ7199,8112,2056,1
2501,NDG9085,5000,4778,1
2502,OBM3377,8112,2056,1
2503,OLS8841,9222,1778,1
2504,OBI9038,6775,7722,1
2505,IPQ2463,5472,7792,1
2506,PKU5845,4738,6727,1
2507,ODT2896,2254,1257,1
2508,OTR0217,1308,9661,4
2509,OWS5089,1638,6794,1
2510,BBS0828,5466,1020,1
2511,NTO1508,2850,4686,1
2512,PHK0652,7812,6182,1
2513,KQN6805,5000,4778,1
2514,OMS3145,224,9684,2
2515,HOK4985,4738,6727,1
2516,HHW2763,9422,5310,1
2517,HMU5790,9222,5020,1
2518,OAC7653,6072,3056,1
2519,HVX1269,5000,4778,1
2520,HOY4142,2254,1257,1
2521,HKX7228,4082,6528,2
2522,BEM8327,2403,9277,1
2523,OUU0715,9666,833,1
2524,NOO7535,5388,4097,1
2525,OXR9412,3522,1867,1
2526,NDU5622,6050,6869,1
2527,ION2968,1289,9660,1
2528,HEX1633,5825,9794,1
2529,BZM9565,3476,8839,1
2530,OZK2632,7388,5319,1
2531,JCS4838,5303,7658,1
2532,OIC5609,764,6804,1
2533,LHA5982,8053,4258,1
2534,OTM0787,7088,5806,1
2535,NOU6218,5825,9794,1
2536,OKI2479,7122,5194,1
2537,OBI9038,5328,2522,1
2538,ODI3612,7134,4709,1
2539,OAF0538,6072,9488,1
2540,HNN9835,1289,9660,1
2541,OBT8420,3772,6303,2
2542,HAP9556,1772,1190,1
2543,OFI9837,2556,2528,1
2544,NZO1004,6072,9488,6
2545,IRO0146,2850,4686,1
2546,IIS0118,4400,5106,1
2547,OMS3145,5466,1020,2
2548,PZV9646,6072,9488,1
2549,OIJ5102,9654,4859,1
2550,NDU2700,4853,8470,1
2551,OGW4576,5332,4583,1
2552,HIN5619,944,1277,1
2553,OGR6157,5500,4917,2
2554,HOU2084,1289,9660,1
2555,OSS4168,7134,4709,1
2556,PDX3419,2434,2172,1
2557,OWG0555,9711,2269,1
2558,OGQ4434,7723,5667,1
2559,OIQ0913,2556,2528,1
2560,OPE0986,1024,3153,1
2561,OTF9140,7260,9133,1
2562,PDM4462,2633,875,3
2563,KJO8949,53,5909,1
2564,HFX2956,8412,89,1
2565,OEC1316,5222,3444,1
2566,NBI0540,4738,6727,1
2567,ORS1609,6072,9488,1
2568,MPX2156,2833,1278,1
2569,PIM7030,9430,4736,1
2570,IUB3305,2850,4686,1
2571,ODI7839,7260,9133,1
2572,OWS4035,944,1277,1
2573,ODI3248,7260,9133,1
2574,HKN9600,8112,2056,1
2575,OCI0557,6842,4782,1
2576,OLS8841,2434,2172,1
2577,KHE0787,4400,5106,1
2578,OPR1796,5222,3444,1
2579,PYW6329,8310,2494,1
2580,HDY4564,3497,6138,1
2581,JPV1610,8653,2233,1
2582,HCD4216,6967,2919,1
2583,OIS3805,594,2086,1
2584,PJM5681,2556,2528,1
2585,PNN1911,8800,6081,1
2586,PHM7298,5466,1020,1
2587,PIG3193,2206,8986,1
2588,OJG0279,4042,2203,1
2589,OWR8268,7556,4971,1
2590,HEX3444,2422,8622,1
2591,OJC6894,7723,5667,1
2592,FHA7859,2556,2528,1
2593,PGN7958,2434,2172,1
2594,OFF8664,5472,7792,1
2595,NNQ1151,1412,9134,1
2596,OOI2421,4608,1990,1
2597,OJF7924,2556,2528,1
2598,OAI1223,9612,8692,1
2599,HCY3050,4111,7000,1
2600,BQO0840,1289,9660,1
2601,PON7460,132,5022,1
2602,NER9081,2374,6763,1
2603,NSU6984,7723,5667,1
2604,ODC8073,7122,5194,1
2605,OVD2112,1000,1194,1
2606,BZY0243,6967,2919,1
2607,ODI4250,7944,9952,1
2608,ORG4674,3344,8755,1
2609,HGY9057,4738,6727,1
2610,PNI7037,6967,2919,1
2611,HJV5548,7361,6353,1
2612,OPG8211,1000,833,1
2613,OEG4058,9222,1778,2
2614,OCI3080,5010,8083,1
2615,OOI6394,9994,982,4
2616,NSU9889,7260,9133,1
2617,HWU2606,3976,6305,1
2618,HSD1497,6842,4782,1
2619,ITQ6325,5256,7837,1
2620,OIC1426,7938,8810,1
2621,HDW3058,1772,1190,1
2622,OXQ7069,3944,7554,1
2623,OTM0787,6794,1377,1
2624,OUF3708,1289,9660,1
2625,OQC0475,7260,9133,1
2626,PIM7148,1289,9660,1
2627,IUO7824,4042,2203,1
2628,BIS6473,1000,1194,1
2629,HGD1980,7944,9952,1
2630,NLN6656,1289,9660,1
2631,PEN6979,5825,9794,2
2632,NIQ8275,3522,1867,1
2633,OLI5788,6072,9488,1
2634,IJM8127,1638,6794,1
2635,OAK1016,9222,5020,1
2636,OSR4168,132,5022,2
2637,NSU9889,6050,6869,1
2638,FYE1220,53,5909,1
2639,OTM0787,1289,9660,1
2640,OIM9838,5472,7792,1
2641,MQY7734,8525,2161,1
2642,BRR2108,4361,2544,1
2643,HOI8979,6775,7722,1
2644,PQM0166,8188,8761,1
2645,AVU5347,6638,2170,1
2646,KSQ3020,3944,7554,1
2647,OGD2050,9430,4736,1
2648,ORB3492,7122,5194,1
2649,OYR1018,3553,9819,1
2650,ORR3917,5472,7792,1
2651,OAF0538,7122,5194,1
2652,OKF7918,2556,2528,1
2653,OAF0538,3944,7554,1
2654,OJB2880,6072,9488,1
2655,OMD4107,4117,2929,1
2656,MMM1111,4608,1990,1
2657,OSR7800,9666,833,1
2658,OBC5236,944,1277,1
2659,ODD9614,9612,8692,1
2660,OEZ7199,1024,3153,1
2661,PGM1790,2422,8622,2
2662,HRV4445,5500,4917,2
2663,IPX4559,6967,2919,1
2664,HVX7204,3497,6138,1
2665,NQU8855,1000,1194,1
2666,HWW6480,8525,2161,1
2667,HIP1589,8053,4258,1
2668,GHS2391,9711,2269,1
2669,NPO3979,4738,6727,1
2670,PMN8281,2850,4686,1
2671,OEI6089,2434,2172,1
2672,HPW5230,5825,9794,1
2673,OOR9095,7122,5194,1
2674,AIO1416,6072,9488,1
2675,HQY7654,7428,4378,1
2676,OUM7872,9711,2269,1
2677,HOM7287,9711,2269,1
2678,OYK0502,4316,3639,1
2679,ODI3248,5010,8083,1
2680,OQF4653,802,2054,1
2681,AVM6685,722,4300,1
2682,ORG4674,8553,444,1
2683,OEC6422,9222,5020,1
2684,NQD1952,3344,8755,1
2685,JEV1346,4162,7589,1
2686,JOF9507,4316,3639,1
2687,OTM0787,7723,5667,1
2688,NOQ1700,5000,4778,1
2689,NDM8711,6050,6869,1
2690,NPO3918,6050,6869,1
2691,HYW6207,4400,5106,1
2692,OIR5129,6842,4782,1
2693,OAA4342,461,4253,1
2694,OGI6575,4738,6727,1
2695,NSD5095,5388,4097,1
2696,POZ0646,7272,1070,1
2697,OOR9978,2556,2528,1
2698,PIW1914,7122,5194,1
2699,OJG0279,7272,1070,1
2700,HPY2601,5500,4917,1
2701,OCT7489,8053,4258,1
2702,OOI9363,2403,9277,1
2703,OAJ6910,4117,2929,1
2704,OET5055,7134,4709,1
2705,HIY7128,3088,6052,1
2706,OXI2140,9654,4859,1
2707,HII1711,2434,2172,1
2708,HOM3780,4608,1990,1
2709,HDW1942,8525,2161,1
2710,OCF7777,1000,833,1
2711,HMV9684,7938,8810,2
2712,PID8364,6072,9488,1
2713,HHX6151,1708,1402,1
2714,IIN1114,6842,4782,1
2715,HYW7109,4082,6528,1
2716,ORM2827,9612,8692,1
2717,NDD4991,7272,1070,1
2718,OTF9140,8653,2233,2
2719,OAA4342,1000,833,1
2720,OII2238,6775,7722,2
2721,NSU6984,3416,1233,1
2722,ALG9090,722,4300,1
2723,NDH5798,5256,7837,1
2724,IER2573,1804,8735,1
2725,OOR9095,3894,8600,1
2726,NAW2214,4853,8470,1
2727,LUI3709,1638,6794,1
2728,HEY0450,1772,1190,1
2729,OTB3091,3088,6052,1
2730,NSU9889,3772,6303,1
2731,HDW1942,2672,342,1
2732,NZO1004,5825,9794,10
2733,OEI7576,1000,1194,1
2734,III1805,4400,5106,1
2735,JZV7970,7122,5194,1
2736,MOY8380,53,5909,1
2737,AFR2431,7210,1962,1
2738,NDU9329,1444,4721,1
2739,OYH9401,6775,7722,1
2740,MJY5289,5825,9794,1
2741,NDJ9857,9430,4736,1
2742,PEH8273,1289,9660,1
2743,BIS4678,5472,7792,1
2744,NKF9151,3476,8839,1
2745,OEN5274,9994,982,1
2746,OSF1692,1000,8542,1
2747,HCY3050,5222,3444,1
2748,OHM9673,1024,3153,1
2749,OSS4168,1772,1190,1
2750,BIS0530,6000,6194,1
2751,HXO9643,0,0,1
2752,IAN8028,1113,8750,1
2753,HBY8425,7260,9133,1
2754,NMQ9052,53,5909,1
2755,HRU7448,5328,2522,1
2756,PIW1914,7556,4971,1
2757,PDD8400,9666,833,1
2758,HIY5340,4316,3639,1
2759,KTL9335,4853,5475,1
2760,OMP5129,3964,8994,1
2761,BZM6869,1382,4248,1
2762,OTR0217,1638,6794,3
2763,AIP0111,4400,5106,1
2764,PTM9312,1772,1190,1
2765,OTF4865,2833,1278,2
2766,HOU2145,9666,833,1
2767,OFI9040,2556,2528,1
2768,HIV9623,1000,8542,1
2769,HXI8452,5472,7792,1
2770,BHS6955,4840,9736,1
2771,NOQ5305,2434,2172,1
2772,NUU1554,8188,8761,2
2773,NQO7323,2822,8028,2
2774,ORS1609,4204,725,1
2775,IER6881,2964,3758,1
2776,OKR2758,4608,1990,1
2777,OJZ9892,3001,5500,1
2778,ITR0857,3894,8600,1
2779,KHJ6947,7556,4971,1
2780,EXQ2295,5303,7658,1
2781,HDX6203,9654,4859,1
2782,ASQ0343,3184,9714,1
2783,HFW5419,5825,9794,1
2784,OII2238,1289,9660,3
2785,HNY1118,7428,4378,1
2786,OBI9038,7723,5667,1
2787,PFM1027,224,9684,1
2788,ODS1790,6000,6194,1
2789,OXI2667,1772,1190,2
2790,BYM4427,944,1277,1
2791,OES4239,1444,4721,1
2792,NLN6656,8412,89,1
2793,HOX6057,7944,9952,1
2794,NDO6853,4162,7589,1
2795,OAF0538,5256,7837,2
2796,PBO6344,5825,9794,1
2797,OMS2491,3476,8839,1
2798,NBV1481,2557,2056,1
2799,NCR5834,4738,6727,2
2800,PFM6271,132,5022,1
2801,LKD9905,7944,9952,1
2802,JDW3565,3088,6052,1
2803,HKX7228,2634,9246,1
2804,OUM6024,2634,9246,1
2805,OPE0986,2422,8622,2
2806,HIX4226,4162,7589,1
2807,OTM9638,5500,4917,1
2808,OAJ6910,4042,2203,2
2809,HBY4720,5825,9794,1
2810,NDO5294,7428,4378,1
2811,PJD3059,472,5552,1
2812,BIS5263,1000,1194,1
2813,HGY7269,9222,1778,1
2814,LMJ2989,9666,833,1
2815,KHQ4215,2850,4686,1
2816,HIY7613,9654,4859,1
2817,HDW9391,3366,9194,1
2818,PDM4462,2672,342,3
2819,OKS0760,2556,2528,2
2820,HPX5709,3944,7554,1
2821,ONL6710,5825,9794,1
2822,OIS3805,2838,5619,1
2823,PYX5327,1308,9661,1
2824,HMW3171,3088,6052,1
2825,HYU8728,6000,6194,1
2826,KWU2453,802,2054,1
2827,OGD2050,2850,4686,1
2828,NQU5722,1638,6794,1
2829,PZM9361,2850,4686,1
2830,KBV5283,3476,8839,1
2831,NNQ1151,5010,8083,2
2832,JUH0620,9994,982,1
2833,HXH6722,7134,4709,1
2834,OIS7590,9666,833,1
2835,PIM7148,3184,9714,1
2836,OVR7691,2556,2528,1
2837,PID8963,944,1277,1
2838,NTQ1675,7944,9952,1
2839,IEK9223,7944,9952,1
2840,PON7460,3944,7554,1
2841,OKS0105,1708,1402,1
2842,OUM6024,5610,8083,1
2843,OGQ4434,1382,4248,1
2844,PTM9312,4111,7000,2
2845,HIW8734,5500,4917,1
2846,HYV6240,7460,8240,1
2847,ODR1000,3522,1867,1
2848,OGD2050,9422,5310,1
2849,IYI8131,7460,8240,1
2850,JYK7780,9222,5020,1
2851,ODC4094,5303,7658,1
2852,ICF9746,1708,1402,1
2853,NGD7602,3476,8839,1
2854,HDD8900,4332,2860,1
2855,OMT4838,8053,4258,1
2856,OKF7918,1308,9661,2
2857,AQU1479,4738,6727,1
2858,NTU5650,5825,9794,1
2859,NQO7323,7388,5319,2
2860,IQN2292,6967,2919,1
2861,PON6929,4853,5475,1
2862,JLS8223,9666,833,2
2863,NQO7323,6072,3056,1
2864,OEG4058,8112,2056,1
2865,POZ0646,7388,5319,1
2866,KCM1629,5000,4778,1
2867,NQO7323,2822,7000,2
2868,AII1111,5256,7837,1
2869,OSF1692,2964,3758,1
2870,OYR1018,1289,9660,1
2871,OJC1761,1638,6794,1
2872,ONS0858,3500,6325,1
2873,HAY3513,2403,9277,1
2874,NDH5798,7812,6182,1
2875,OQS6237,5825,9794,1
2876,BDG7764,7723,5667,1
2877,NLD2000,7122,5194,1
2878,HNK1395,9222,5020,1
2879,HIX4525,5010,8083,1
2880,HVK7453,4738,6727,1
2881,BBO9612,4162,7589,1
2882,HHV5674,3538,70,1
2883,OPS1102,53,5909,1
2884,OSR4168,3944,7554,2
2885,ODT2896,7723,5667,1
2886,OCF7777,9711,2269,1
2887,OEZ7199,4384,433,1
2888,KDY6083,2403,9277,1
2889,OPE0986,6782,800,1
2890,ODC2194,9222,5020,1
2891,GES0803,8525,2161,1
2892,OAZ9010,7388,5319,1
2893,HOX5714,9666,833,1
2894,NSU9889,7134,4709,1
2895,NAY5087,3522,1867,1
2896,HDX9662,7260,9133,1
2897,HXV9462,2403,9277,1
2898,ONR2656,2850,4686,1
2899,OTC0387,8112,2056,1
2900,PNW4156,2422,8622,1
2901,FKN6108,3522,1867,1
2902,HGY9057,5472,7792,1
2903,OZH2189,7944,9952,1
2904,OXH7198,9711,2269,1
2905,OXH7780,3522,1867,1
2906,NES3923,9994,982,1
2907,ODI9643,8412,89,1
2908,BTR0639,9911,4191,1
2909,OAF0538,7134,4709,1
2910,BJS4353,2850,4686,1
2911,OOI6394,500,9278,1
2912,NDU9329,7262,8878,1
2913,HMX1129,4332,2860,1
2914,OSR3971,9422,5310,1
2915,OKN1774,3344,8755,1
2916,EYB3270,1772,1190,1
2917,HVW5262,7262,8878,1
2918,ODC1315,4117,2929,1
2919,ONK3808,7134,4709,1
2920,OPG8211,9711,2269,1
2921,OOR9095,132,5022,1
2922,OIS9747,7556,4971,1
2923,OLS8841,1000,1194,1
2924,HGY0323,8053,4258,1
2925,OCI2747,3894,8600,1
2926,OOI5912,9422,5310,1
2927,OLS2179,9988,1800,1
2928,OFE0078,8310,2494,1
2929,OTR0217,2556,2528,1
2930,ODI3248,8553,444,1
2931,OOC1585,4042,2203,1
2932,HII1711,132,5022,1
2933,OHM9673,9711,2269,1
2934,PON9401,9994,982,1
2935,KXO0392,9654,4859,1
2936,BOO0077,5472,7792,1
2937,OVS5852,1708,1402,1
2938,OGS0383,5610,8083,2
2939,HVD6290,5010,8083,1
2940,OXS4823,1708,1402,1
2941,PLN1809,4117,2929,1
2942,IOJ3002,3476,8839,1
2943,OKF7918,6072,3056,1
2944,OKR8260,7134,4709,1
2945,HAD2804,8553,444,1
2946,OCH5463,3944,7554,1
2947,HDW4067,3861,7458,1
2948,ODS1838,9422,5310,1
2949,LYR1427,2403,9277,1
2950,HGU7768,2422,172,1
2951,MIO1250,3720,2859,1
2952,GES0457,4400,5106,1
2953,PDM5086,2964,3758,1
2954,NMU6967,3944,7554,2
2955,PGD5405,4400,5106,1
2956,LEC0328,4144,3519,1
2957,HIV2153,3894,8600,1
2958,NDD9487,7938,8810,1
2959,IDB6238,3720,2859,1
2960,HTO5224,4608,1990,1
2961,PGM1790,224,9684,1
2962,OGE6054,9222,5020,1
2963,MVU6178,4738,6727,1
2964,HZX8812,3553,9819,1
2965,IQQ8041,7210,1962,1
2966,IZH0515,1638,6794,1
2967,OUM7872,2967,3581,1
2968,OMD4107,2634,9246,1
2969,EOA5466,9222,1778,1
2970,OPS0903,2422,8622,1
2971,HIX7385,4361,2544,1
2972,NOO7535,1804,8735,1
2973,ORS5337,4608,1990,1
2974,OAF0538,8188,8761,2
2975,HKI5510,7428,4378,1
2976,HKW0801,4117,2929,1
2977,NQQ3484,961,914,1
2978,OUM0479,1024,3153,2
2979,LIC6915,8053,4258,1
2980,OIU9007,8412,89,1
2981,NDQ3564,802,2054,2
2982,OLC5429,1638,6794,1
2983,AWU5924,3366,9194,1
2984,NCV8214,7260,9133,1
2985,NDR9808,1594,6300,1
2986,OBT5344,9711,2269,1
2987,KFN0048,5010,8083,1
2988,MRQ0306,4117,2929,1
2989,HMX2325,5825,9794,1
2990,OTE5076,5500,4917,1
2991,OAS4634,1638,6794,2
2992,PMM9910,9222,1778,1
2993,OMI0811,3088,6052,1
2994,AKP1878,3366,9194,2
2995,MOU2825,7723,5667,1
2996,OJS3648,3944,7554,1
2997,NLD8179,9422,5310,1
2998,HKU3998,3497,6138,1
2999,OPG8211,9654,4859,1
3000,HMV8484,3497,6138,1
3001,PON9401,5222,3444,1
3002,OCF7777,7938,8810,1
3003,PLN1809,1382,4248,1
3004,HDK1794,7944,9952,1
3005,NDI9763,2403,9277,1
3006,PGM1790,6782,800,1
3007,ITD5329,4042,2203,1
3008,OPG8211,4111,7000,1
3009,POZ6441,4111,7000,1
3010,NQO7323,1594,6300,3
3011,OUS7371,6050,6869,1
3012,HLA4749,3553,9819,1
3013,OWP5297,2403,9277,1
3014,ODR7987,2633,875,1
3015,HHL0185,4332,2860,1
3016,AII1111,4608,1990,1
3017,HOW7485,472,5552,1
3018,ORV0067,7262,8878,1
3019,PND8120,4082,6528,1
3020,HXH5509,4400,5106,1
3021,AAB8325,4117,2929,1
3022,KGD5525,1289,9660,1
3023,BTB0009,4332,2860,1
3024,NXJ5430,9666,833,1
3025,OUR4803,764,6804,1
3026,OKT8539,3976,6305,1
3027,OQC3160,4088,2803,1
3028,NQU7552,1708,1402,1
3029,HPX7215,9422,5310,2
3030,PSM6081,3497,6138,1
3031,NMU0216,4361,2544,1
3032,BVM4459,3476,8839,1
3033,HKU3903,6794,1377,1
3034,KAD6008,9388,3972,1
3035,OME2316,7262,8878,1
3036,NUU1554,3894,8600,1
3037,OTS9456,472,5552,1
3038,ODI7839,7361,6353,1
3039,NDH5798,8188,8761,1
3040,OCF7777,9654,4859,1
3041,PMM9910,2434,2172,1
3042,OAZ3911,7260,9133,1
3043,BPR2016,5666,5667,1
3044,ODR4136,8112,2056,1
3045,NWL9359,1000,833,1
3046,PDM4462,6638,2170,1
3047,HPQ0225,1772,1190,1
3048,BZI8330,4853,8470,1
3049,BIM7230,8310,2494,1
3050,AHH9265,3861,7458,1
3051,IBD8933,6072,9488,1
3052,OUS1344,2422,8622,1
3053,HHV2969,9654,4859,1
3054,OTM2435,7210,1962,1
3055,HGW2135,2967,3581,1
3056,AII1111,9994,982,1
3057,OSR4168,858,4232,1
3058,NNQ5860,6072,9488,1
3059,ASD0927,8053,4258,1
3060,NUU1554,5256,7837,2
3061,OYR1018,8412,89,1
3062,NZQ9716,7260,9133,1
3063,KVL5070,5000,4778,1
3064,IID1111,5010,8083,1
3065,HCY7947,4361,2544,1
3066,HVY1872,9711,2269,1
3067,NDO0907,53,5909,1
3068,OUM6024,4400,5106,2
3069,OBD3071,5256,7837,1
3070,PEM7943,2633,875,1
3071,MAV5105,9430,4736,1
3072,PCM0420,7272,1070,1
3073,OWL9095,7210,1962,1
3074,OBG5249,7260,9133,1
3075,ODM9614,461,4253,1
3076,KHE0787,8525,2161,2
3077,NFQ0514,5610,8083,1
3078,PCN4511,2556,2528,1
3079,OOR9095,9430,4736,1
3080,HCR9092,9994,982,1
3081,BGL1688,8188,8761,1
3082,PXY3538,8525,2161,1
3083,MJQ0612,1113,8750,1
3084,OHQ1367,7428,4378,1
3085,OUS2927,9994,982,1
3086,BDN2251,6072,9488,1
3087,HKX6951,5825,9794,1
3088,BFM2635,2434,2172,1
3089,HOU2084,7944,9952,1
3090,HOU9265,2633,875,1
3091,OIA7584,1382,4248,1
3092,OAF0538,5332,4583,3
3093,HXC7373,53,5909,1
3094,AOO6950,5010,8083,1
3095,OLS9919,8525,2161,1
3096,HKD9541,4853,5475,1
3097,OQI9007,2555,528,1
3098,OAF0538,2964,3758,1
3099,IBM4997,8711,2753,1
3100,BAM5720,944,1277,1
3101,ODT2896,6072,9488,2
3102,KWQ6493,7556,4971,1
3103,OOR9095,4400,5106,1
3104,MDQ2199,7361,6353,1
3105,OUM7872,6967,2919,1
3106,HGU0207,3497,6138,1
3107,OLC0426,4738,6727,1
3108,IZH3153,7361,6353,1
3109,ODI8368,500,9278,1
3110,OIU7306,8412,89,1
3111,NNQ1151,1708,1402,2
3112,IGL0852,1772,1190,1
3113,JXI9598,7088,5806,1
3114,ITH0937,500,9278,1
3115,MAV5178,1772,1190,1
3116,OBG5249,5000,4778,1
3117,OPG8211,8711,2753,1
3118,PAN9801,2556,2528,1
3119,ODS8119,1000,1194,1
3120,OGD2050,7260,9133,1
3121,HOX6057,6775,7722,1
3122,PWM8734,5256,7837,1
3123,HOU2084,8112,2056,1
3124,MAV5178,594,2086,1
3125,III1011,9422,5310,1
3126,KYX1493,5000,4778,2
3127,NOO4822,3944,7554,1
3128,HGJ2500,7944,8369,1
3129,OFL7137,5222,3444,1
3130,OCC3422,53,5909,1
3131,JHS6098,2850,4686,1
3132,BIF9286,6072,9488,1
3133,OHQ9261,3964,8994,1
3134,ODO9351,944,1277,1
3135,PEM7943,3976,6305,1
3136,ILV2165,9666,833,1
3137,PKM5111,224,9684,1
3138,ORS1609,2964,3758,1
3139,PCD6176,4384,433,1
3140,HEG8488,2672,342,1
3141,NDU0020,4042,2203,1
3142,NKQ6580,8525,2161,1
3143,IRD3697,2634,9246,1
3144,OWU4636,0,0,1
3145,OLG6635,2403,9277,1
3146,LLQ9601,3476,8839,1
3147,ODS6909,2964,3758,1
3148,APS4718,1000,1194,1
3149,NOQ7697,5010,8083,1
3150,ACS0315,2434,2172,1
3151,HKD9541,5472,7792,1
3152,NDO5236,3944,7554,1
3153,OEC5913,3894,8600,1
3154,OBG8247,6333,6028,1
3155,HGU0207,8084,6972,1
3156,OSR3971,6050,6869,1
3157,PHZ1265,8053,4258,1
3158,HJX5644,9612,8692,1
3159,KHE0787,6072,9488,1
3160,PQN6164,4738,6727,1
3161,GJS9373,7361,6353,1
3162,ODI7839,7428,4378,1
3163,HKK4637,3088,6052,1
3164,OAJ6910,5466,1020,1
3165,HMK5447,2964,3758,1
3166,NHY8055,6072,9488,1
3167,PTM9312,1308,9661,1
3168,OHQ9261,224,9684,4
3169,PHM8236,1932,8329,1
3170,OGI1089,5256,7837,1
3171,BIS5263,5472,7792,1
3172,OFE0078,8053,4258,1
3173,FBO7382,5472,7792,1
3174,PQA6938,8525,2161,1
3175,BIS9898,5472,7792,1
3176,MMM1111,9430,4736,2
3177,ITT1942,1113,8750,1
3178,OJF4218,8412,89,2
3179,HMV9684,7428,4378,1
3180,MNP6549,2403,9277,1
3181,MDY8551,8525,2161,3
3182,OSR3971,7260,9133,1
3183,BAN6759,2634,9246,1
3184,BAM1258,3476,8839,1
3185,BFM6781,8525,2161,1
3186,OCZ5180,5472,7792,1
3187,HOX4839,1708,1402,1
3188,NXU2378,3538,70,1
3189,HYV8811,500,9278,1
3190,PQW5666,2633,875,1
3191,OWS5089,500,9278,1
3192,NQO7323,4204,725,3
3193,HBY8425,2850,4686,1
3194,OSF1692,7134,4709,1
3195,HDX7439,8112,2056,1
3196,OUU0715,7812,6182,2
3197,FHM9454,472,5552,1
3198,PRN6876,3522,1867,1
3199,OEN5274,4853,8470,1
3200,HTJ5725,4400,5106,1
3201,HYY6673,9422,5310,1
3202,ODS7110,8412,89,2
3203,IND9533,1289,9660,1
3204,OUM6024,5825,9794,1
3205,HMU3374,7122,5194,1
3206,HNM7418,4853,8470,1
3207,ORG5417,9711,2269,1
3208,ONS5202,9222,5020,1
3209,OXH3296,4608,1990,1
3210,PDN6665,1638,6794,1
3211,IND1040,2557,2056,1
3212,BGL1688,5825,9794,1
3213,NYI0368,7272,1070,1
3214,HXY3880,2403,9277,1
3215,OUR1458,1308,9661,1
3216,PJM5681,224,9684,1
3217,ONS0761,8412,89,1
3218,EIX0108,6072,9488,1
3219,HUL0970,9666,833,1
3220,HEV4601,5303,7658,1
3221,HQD5530,3366,9194,1
3222,OQF4653,9266,2925,1
3223,OKG5784,1772,1190,1
3224,KQH9191,944,1277,1
3225,ODR1882,6638,2170,1
3226,NNQ5351,2964,3758,1
3227,ATK0664,2403,9277,1
3228,OII4341,5610,8083,1
3229,BHS6590,7272,1192,1
3230,IXU4739,6000,6194,1
3231,OJF4218,1289,9660,2
3232,HCY0608,5610,8083,1
3233,MEN5017,7812,6182,1
3234,HAM5957,1772,1190,1
3235,KHK9893,8310,2494,1
3236,PXN6590,9222,1778,1
3237,AOO6950,2403,9277,1
3238,FKK0263,2850,4686,1
3239,HIV5050,4944,9278,1
3240,OSS4843,2850,4686,1
3241,NCV8214,9422,5310,1
3242,OLC2464,7134,4709,1
3243,OEG4058,4117,2929,1
3244,NRU0164,9422,5310,1
3245,OAI5459,2556,2528,1
3246,PTM2999,4316,3639,1
3247,ONK3808,2850,4686,1
3248,ODC1668,3476,8839,1
3249,ADP8915,4162,7589,1
3250,NMQ0909,2967,3581,1
