,placa,loc_latitude,loc_longitude,count
1859,OLS2179,2822,8028,2
1860,OOR1539,5556,9333,1
1861,ODK0440,6050,6869,1
1862,OFI6853,5466,1020,1
1863,OQI8764,2403,9277,1
1864,NOO3339,9222,5020,1
1865,HJM9543,7272,1070,1
1866,HDD3534,7210,1962,1
1867,LTU9040,1000,833,1
1868,HKX3062,1772,1190,1
1869,JPM4484,1382,4248,1
1870,PSM0626,5303,7658,2
1871,OIF7496,5472,7792,1
1872,NDQ3564,3964,8994,1
1873,HAH7729,2324,8727,1
1874,AII1111,1289,9660,1
1875,OOI9767,9430,4736,1
1876,OGT2058,6364,7267,1
1877,NDU2833,9988,1800,1
1878,LQI2429,8310,2494,1
1879,OZR1944,5880,8554,1
1880,OSG3380,0,0,1
1881,OBR1672,6166,4305,1
1882,NQO7323,1244,9900,3
1883,OLS2179,3522,1867,4
1884,OJI7511,1708,1402,1
1885,NJQ2300,2850,4686,1
1886,OGD2050,224,9684,1
1887,IKH9342,5825,9794,1
1888,OTQ9378,2324,8727,1
1889,OFL7137,4111,0,1
1890,OYH0291,0,6194,1
1891,LCY3375,3522,1867,1
1892,OCL7995,3772,6303,1
1893,OBT0996,4501,5528,1
1894,HBJ1051,6794,1377,1
1895,OHM9673,2634,9246,1
1896,MGY7531,461,4253,1
1897,HIX4111,472,5552,1
1898,HHW5394,5472,7792,1
1899,NDI5350,7723,5667,1
1900,HNW4057,7260,9133,1
1901,PDN0490,7260,9133,1
1902,PYW4088,5494,8746,1
1903,PDM1233,2422,8622,1
1904,PSM0626,3522,1867,1
1905,HFY3318,1688,7419,1
1906,IUR7394,2833,1278,1
1907,OTS1324,5000,4778,1
1908,HRL8400,1412,9134,1
1909,IJN1506,2964,3758,1
1910,OOR6252,461,4253,1
1911,LHS1446,4042,2203,1
1912,PRN0663,9711,2269,1
1913,IIB1581,7272,1070,1
1914,PNM7243,9711,2269,1
1915,BOS5090,2434,2172,1
1916,OMS3145,7272,1070,2
1917,OMP5129,3522,1867,1
1918,HSQ9871,1772,1190,1
1919,HOU2084,5556,9333,1
1920,HYV0011,2322,8902,1
1921,OAG6713,5556,9333,1
1922,OBA6088,1308,9661,1
1923,OYR1018,858,4232,1
1924,KDQ6044,5303,7658,1
1925,OAZ3657,6842,4782,2
1926,JWN9142,9222,5020,1
1927,OCI8619,3444,967,1
1928,OLS2179,2556,2528,3
1929,NQO7323,9711,2269,2
1930,PJI4174,5825,9794,1
1931,LYO1073,1382,4248,1
1932,OTM4616,9654,4859,1
1933,OWI6771,6364,7267,1
1934,IIO5062,8060,4789,1
1935,PAD7394,8553,444,1
1936,NDM8711,4117,2929,1
1937,BDR2849,5825,9794,1
1938,NQC8713,5880,8554,1
1939,PFM6271,3538,70,1
1940,PCN7238,7833,7444,1
1941,OMS3145,4042,2203,1
1942,OOC2738,6050,6869,1
1943,AZQ3793,9711,2269,1
1944,NWU1719,8188,8761,1
1945,HCW7629,9422,5310,1
1946,JYI8108,3944,7554,1
1947,AIK1045,1772,1190,1
1948,OZH4294,9222,5020,1
1949,HEW2201,9422,5310,1
1950,ELR5106,3500,6325,1
1951,BGL1688,7134,4709,1
1952,HMW8546,6775,7722,1
1953,PNM9125,6364,7267,1
1954,OMS3145,2556,2528,1
1955,OIS7764,9694,2880,1
1956,OOR1539,8310,2494,2
1957,IEH7833,5825,9794,1
1958,HDR6139,7361,6353,1
1959,OSB7889,7260,9133,1
1960,OUM6024,5556,9333,1
1961,OTL0436,6775,7722,1
1962,OYP8524,1113,8750,2
1963,ORM5424,4082,6528,1
1964,OLS2179,588,897,4
1965,PCM4360,5825,9794,1
1966,JPD5054,3416,1233,1
1967,OAJ6910,4944,9278,2
1968,ODS0004,1024,3153,2
1969,AII1111,8412,89,1
1970,OOI9767,6364,7267,1
1971,OIF0917,764,6804,1
1972,PEM7943,3976,6305,2
1973,PRM9736,1708,1402,1
1974,OWG9292,1772,1190,1
1975,HIY0107,472,5552,1
1976,EMZ3263,1638,6794,1
1977,OHC7261,1000,1194,1
1978,AHI9665,1638,6794,1
1979,OAZ2230,8711,2753,1
1980,PAM1238,9711,2269,1
1981,ODI2493,7428,4378,1
1982,KDQ3848,5000,4778,1
1983,ODM0614,3553,9819,1
1984,OGD2050,2833,1278,1
1985,OEI1987,2434,2172,1
1986,HMY9024,2322,8902,1
1987,OSS4843,1382,4248,1
1988,NDQ3564,2833,1278,1
1989,IJX3600,224,9684,1
1990,ORS0475,388,3833,1
1991,OKS2539,4400,5106,1
1992,AOO6950,4608,1990,2
1993,OHJ0253,7262,8878,1
1994,HOM3962,1000,8542,1
1995,OBT8420,1708,1402,1
1996,PFM7678,3500,6325,1
1997,PFM7678,5332,4583,1
1998,MTN6193,1000,833,1
1999,NIZ2289,5303,7658,1
2000,OPC8678,3476,8839,1
2001,HQU7145,8310,2494,1
2002,ODJ2452,1708,1402,1
2003,IVR1984,224,9684,1
2004,FRO1411,5010,8083,1
2005,OEB8525,461,4253,1
2006,HEK4802,2556,2528,1
2007,NCN2389,8053,4258,1
2008,PZM9361,9612,8692,1
2009,JPW4103,5825,9794,1
2010,ORF0008,2088,6750,1
2011,OKM8231,5472,7792,2
2012,JLY0004,53,5909,1
2013,ODI1510,2634,9246,1
2014,NMQ7254,9666,833,1
2015,NPQ4685,6072,9488,1
2016,NRU4988,2422,8622,1
2017,IZT1111,7723,5667,1
2018,PAD6303,7361,6353,1
2019,INI5663,3596,4244,1
2020,OII2238,6967,855,2
2021,MGU8686,3088,6052,1
2022,NPT1440,5556,9333,1
2023,PFN7841,6782,800,1
2024,OSI0717,6364,7267,1
2025,OJC1038,2088,6750,1
2026,BOO1852,5466,1020,1
2027,OGU7088,461,4253,1
2028,OZZ1760,5466,1020,1
2029,ONF4608,1308,9661,1
2030,NRJ7611,7723,5667,1
2031,OFI7146,3444,967,1
2032,JYI8108,3894,8600,1
2033,INV2413,9222,1778,1
2034,PNM7243,2434,2172,1
2035,ONI8566,5472,7792,1
2036,ORR9866,5825,9794,1
2037,OSK0010,6364,7267,1
2038,JTK9500,7262,8878,1
2039,OTS1324,9422,5310,1
2040,OQS3910,7272,1070,1
2041,EES0758,5466,1020,1
2042,GIO3127,2833,1278,1
2043,IZN7301,1308,9661,1
2044,OZH1628,9654,4859,1
2045,NQY3260,4400,5106,1
2046,NQO7323,961,914,2
2047,NOQ3319,94,6,1
2048,OKN1774,4400,5106,1
2049,HEY9658,7833,7444,1
2050,OTQ9378,8310,2494,1
2051,OVQ0731,1708,1402,1
2052,NFQ4413,6775,7722,1
2053,HOG9817,9654,4859,1
2054,BXH5840,2422,8622,1
2055,OZH9939,6967,855,1
2056,NTH4983,1244,9900,1
2057,PRE3670,6072,9488,1
2058,OUM0479,6364,7267,1
2059,MAK9375,1382,4248,1
2060,OEC9029,1772,1190,1
2061,NPQ6807,6364,7267,1
2062,OOR1539,7134,4709,1
2063,HEX4940,2850,4686,1
2064,KJJ0411,9666,833,1
2065,ALN5794,5613,8278,1
2066,OPI0989,3522,1867,1
2067,OAZ2230,5000,4778,1
2068,OYH5787,8553,444,1
2069,NYQ8223,9422,5310,1
2070,OGU7088,472,5552,1
2071,OYH3369,3720,2859,1
2072,ENI0378,6364,7267,1
2073,OUR6832,4400,5106,1
2074,JDI6501,3538,70,1
2075,OBT8420,4162,7589,1
2076,MBZ3919,4204,725,1
2077,ODI9577,1010,9237,1
2078,OSR6440,6166,4305,1
2079,IEK9223,3553,9819,1
2080,OWC0237,8711,2753,1
2081,NOO6957,4117,2929,1
2082,BNZ6368,1638,6794,1
2083,OSR3971,3976,6305,1
2084,OAZ6865,1382,4248,1
2085,IGH2453,7262,8878,1
2086,OCI8619,224,9684,1
2087,IZK4228,0,6194,1
2088,PHN1903,4117,2929,1
2089,OBL3543,7210,1962,1
2090,ELR5106,2556,2528,1
2091,OLT9931,3476,8839,1
2092,OBT8420,5303,7658,1
2093,IYQ5431,4316,3639,1
2094,NEI8082,4888,6233,1
2095,HDY3546,858,4232,1
2096,POZ6441,6166,4305,1
2097,ODI9868,5472,7792,2
2098,OHM9673,802,2054,1
2099,OIC1310,6050,6869,1
2100,OKG8517,5613,8278,1
2101,OPS3398,3944,7554,1
2102,PNI7475,5256,7837,1
2103,OZH9939,7134,4709,1
2104,OCI1543,3522,1867,1
2105,HPY6455,1382,4248,1
2106,ODC2899,9654,4859,1
2107,IIS0118,7260,9133,1
2108,GAR8441,9222,5020,1
2109,PHN1903,4738,6727,1
2110,OUU0715,7812,6182,1
2111,FXM6293,6072,9488,1
2112,AMN0181,2967,3581,1
2113,IKO6930,3476,8839,1
2114,OUR6123,4082,6528,1
2115,OAZ3657,2672,342,2
2116,PPN9937,7210,1962,2
2117,NNO6029,4332,2860,1
2118,OOI9767,9388,472,2
2119,PDM5086,5825,9794,1
2120,OGS0383,8444,528,1
2121,PHM6869,5472,7792,1
2122,HYX3610,2967,3581,1
2123,HMV8150,1772,1190,2
2124,PDD0011,5610,8083,1
2125,OLA8860,1000,8542,1
2126,OYP9323,7812,6182,1
2127,PJW6171,2403,9277,1
2128,GWV5826,2850,4686,1
2129,ODC3067,9266,2925,2
2130,HDX7409,5010,8083,1
2131,LUC1733,2833,1278,1
2132,EBX6495,2967,3581,1
2133,KOE3572,2964,3758,1
2134,OKI1361,8412,89,1
2135,OII2238,7812,6182,1
2136,OMG0026,7833,7444,1
2137,HHY4333,8711,2753,1
2138,AOO6950,3444,967,2
2139,NYO6486,7260,9133,1
2140,PHM7298,4117,2929,1
2141,OIR0774,2850,4686,1
2142,OHS4905,9654,4859,1
2143,NDN1742,3538,70,1
2144,HEM4565,8653,2233,1
2145,OMG0026,2434,2172,1
2146,HDH6384,7262,8878,1
2147,LXO6310,53,5909,2
2148,LZH0764,1638,6794,1
2149,HLX7963,9388,472,1
2150,ORR4901,5825,9794,1
2151,NTU0004,5610,8083,2
2152,OUD7811,1000,833,1
2153,OCS0974,9666,833,1
2154,NVY4777,1289,9660,1
2155,OIO5572,7088,5806,1
2156,EII5111,4244,7253,1
2157,KDJ0954,5000,4778,1
2158,BOU6950,2422,8622,1
2159,JAR2335,6050,6869,2
2160,PXN6590,4944,9278,1
2161,HCY0608,2556,2528,1
2162,NUQ1325,7723,5667,1
2163,PAD6303,8310,2494,1
2164,KME1536,4316,3639,1
2165,ODM0614,4400,5106,1
2166,HDY3546,5222,3444,1
2167,OPT7715,6072,9488,1
2168,ODI8192,6967,855,1
2169,BHY1868,2556,2528,1
2170,FCI4607,1638,6794,1
2171,NMQ7254,3476,8839,1
2172,OQS3650,3444,967,1
2173,OAZ2611,4880,550,1
2174,LIL1551,6775,7722,1
2175,OPC1261,9222,5020,1
2176,HGX0691,8053,4258,1
2177,NDN1742,2256,9146,1
2178,KOE3572,7262,8878,1
2179,AEV7550,1010,9237,1
2180,HOU2084,1024,3153,1
2181,NPN5820,7833,7444,1
2182,HSD5719,4117,2929,1
2183,HPM0838,5556,9333,1
2184,OTR3545,3344,8755,1
2185,OCS2358,3553,9819,1
2186,OET0710,1804,8735,1
2187,IVN7696,7260,9133,1
2188,NUQ2500,5825,9794,1
2189,ANN8080,6333,6028,1
2190,HTU8925,4944,9278,1
2191,NUU5158,9222,5020,1
2192,NDQ9727,7556,4971,1
2193,PBO6344,8711,2753,1
2194,OMS3145,9388,472,2
2195,OGD2050,5466,1020,3
2196,NOH6029,3088,6052,2
2197,JWR5713,472,5552,1
2198,NSU4429,1932,8329,1
2199,NTO2029,53,5909,1
2200,OHG3969,9612,8692,1
2201,HPY1211,6050,6869,1
2202,OIR4559,1289,9660,1
2203,HRO4511,2612,6611,2
2204,OFH6464,2850,4686,1
2205,NTG5113,7134,4709,1
2206,HDG9391,5500,4917,1
2207,HHI4797,53,5909,1
2208,AZH2622,7944,8369,1
2209,PSD6404,9422,5310,1
2210,HSA3645,2967,3581,1
2211,MKX4698,2964,3758,1
2212,JSR4139,94,6,1
2213,NEV4495,8444,528,1
2214,OYR0715,8666,3860,1
2215,ODI0948,1289,9660,1
2216,HPY7598,9694,2880,1
2217,NRQ5035,7210,1962,1
2218,OTS1324,3894,8600,1
2219,OAZ3657,3894,8600,2
2220,PXD4624,2833,1278,1
2221,NPO6162,7260,9133,1
2222,HMY3822,7262,8878,1
2223,OTQ7816,5010,8083,1
2224,BMN5234,4361,2544,1
2225,HGU0207,2324,8727,1
2226,IVR0508,8053,4258,1
2227,NQH6401,7260,9133,1
2228,OII2238,8053,4258,1
2229,HPU5679,6842,4782,1
2230,OGD2050,802,2054,1
2231,KPC6093,2556,2528,1
2232,ICX4440,6050,6869,1
2233,PRM8033,3344,8755,1
2234,PQF0940,2422,8622,1
2235,PAZ1524,7723,5667,1
2236,PZM9361,944,1277,1
2237,OMD4107,7723,5667,1
2238,OPS3596,6782,800,1
2239,OTR1095,8444,528,1
2240,HDX2776,9612,8692,1
2241,OIC1426,7944,8369,1
2242,OIF0917,8553,444,1
2243,PDM5549,9266,2925,2
2244,MJN7609,7210,1962,1
2245,NPQ8409,1382,4248,1
2246,OUR5128,5466,1020,1
2247,OHC5564,5303,7658,1
2248,OUU0715,8053,4258,1
2249,ODC5319,8800,6081,1
2250,OMC6510,3944,7554,1
2251,MIM4111,2403,9277,1
2252,BGM4013,2850,4686,1
2253,EMZ3263,9711,2269,1
2254,OMS3145,6967,855,1
2255,OSC5581,3944,7554,1
2256,KYP3056,0,0,1
2257,BCN5520,1708,1402,1
2258,ODR2343,5825,9794,1
2259,OTT6271,1000,833,2
2260,GXZ9779,1382,4248,1
2261,MEW3198,9412,5089,1
2262,OCI8619,3538,70,1
2263,HGU0207,2967,3581,2
2264,HUU7856,7428,4378,1
2265,NPN5820,1000,8542,1
2266,OGD2050,5472,7792,1
2267,ODR7905,2403,9277,1
2268,OYL5209,3088,6052,1
2269,ONA0140,6794,1377,1
2270,OHI4395,4316,706,1
2271,OPC4064,9994,982,1
2272,OGI6574,7833,7444,1
2273,OJS3648,5010,8083,1
2274,GOY8509,3553,9819,1
2275,HDQ2856,7272,1192,1
2276,OUW4021,8412,89,1
2277,OAZ6865,1772,1190,1
2278,NPQ4321,5500,4917,1
2279,NDU9322,7361,6353,1
2280,OSB8318,7723,5667,1
2281,OOR1539,6364,7267,1
2282,HNY5767,1278,569,1
2283,MUQ7994,6967,855,1
2284,ORT9936,3538,70,1
2285,OII2238,9388,472,1
2286,NXU1596,9654,4859,1
2287,JOG6044,3500,6325,2
2288,PDN0957,6050,6869,1
2289,JIE6216,2967,3581,1
2290,OZH9939,3861,7458,2
2291,ALM8981,3497,6138,1
2292,ISD7407,2486,1840,1
2293,PXD4624,9994,982,1
2294,EIM6061,9612,8692,1
2295,HEV8353,3553,9819,1
2296,IQM4454,3976,6305,1
2297,HNY5767,2850,4686,1
2298,HJX7416,944,1277,1
2299,ODC5614,8653,2233,1
2300,JYI8108,2672,342,1
2301,NIP6491,6775,7722,1
2302,OHM9673,6782,800,1
2303,LAD7942,9222,1778,1
2304,BBB4082,2088,6750,1
2305,NRG5983,5500,4917,1
2306,FON8690,5880,8554,1
2307,MRQ0672,94,6,1
2308,OMI7114,5610,8083,1
2309,HIV4357,6842,4782,1
2310,OLI9031,7361,6353,1
2311,PAI5644,8310,2494,1
2312,PLM4750,1772,1190,1
2313,NQO7323,7272,1192,2
2314,NQQ0950,5825,9794,1
2315,NVU1207,1528,50,1
2316,HSV8079,2403,9277,1
2317,OSW9892,6794,1377,1
2318,NKQ6580,4361,2544,1
2319,NOO7535,6072,3056,1
2320,AOO6950,1594,6300,1
2321,POZ0646,1932,8329,1
2322,OOR9118,5880,8554,1
2323,PUM1659,1308,9661,1
2324,OME2316,3861,7458,1
2325,HDW5844,7723,5667,1
2326,OPC6879,1289,9660,1
2327,HYK3949,1000,833,1
2328,OLS2179,2422,8622,3
2329,ODC7877,6072,9488,1
2330,IIC5814,944,1277,1
2331,OAO0003,7272,1070,1
2332,OEZ7199,9222,1778,2
2333,OOI6394,2612,6611,1
2334,HMN9422,4075,3683,1
2335,OTS1324,7260,9133,1
2336,OOR9118,9666,833,2
2337,OMB3699,2422,8622,1
2338,OXS2240,4750,5075,1
2339,OUS7778,858,4232,1
2340,PMN8281,4316,3639,1
2341,NZD7739,4332,2860,1
2342,OWR8268,2422,8622,1
2343,NAH1281,8112,2056,1
2344,HAX6673,2256,9146,1
2345,HEY1141,8053,4258,1
2346,OEC1316,2422,8622,2
2347,PRE3670,7088,5806,1
2348,PLM0633,7134,4709,1
2349,BSO2275,2434,2172,1
2350,NVU6800,6050,6869,1
2351,BDN9106,3476,8839,1
2352,HDW5844,2088,6750,1
2353,HXW4141,8653,2233,1
2354,NDQ6117,2403,9277,1
2355,JUZ4086,4400,5106,1
2356,LDL2237,5556,9333,1
2357,HXU3029,3976,6305,1
2358,HNY5339,5303,7658,1
2359,OAG6713,2556,2528,1
2360,ODI1317,461,4253,1
2361,HKY3622,1000,8542,2
2362,OHM9673,4944,9278,1
2363,PAO9964,4738,6727,1
2364,ASO6351,2967,3581,1
2365,LTX0485,3444,967,1
2366,PBK0497,3088,6052,1
2367,OGD2050,1308,9661,1
2368,IEJ7144,3538,70,1
2369,NUQ9777,1412,9134,1
2370,OCC1858,8112,2056,1
2371,HCY0608,1024,3153,1
2372,NVO4642,7361,6353,1
2373,ORG4674,6050,6869,1
2374,OCR5096,5880,8554,1
2375,OIF5925,4501,5528,1
2376,PRM4620,3344,8755,1
2377,OMY1935,1000,833,1
2378,OJC1038,3944,7554,1
2379,NZQ9606,0,6333,1
2380,OGU7088,7262,8878,1
2381,OQF4653,3522,1867,1
2382,OMK4914,7272,1070,1
2383,NQO7323,4156,5989,2
2384,OHM9673,5466,1020,1
2385,PYN6972,2833,1278,1
2386,ISU9692,8310,2494,1
2387,GSS8413,3944,7554,1
2388,BEV1265,6364,7267,1
2389,HJY1332,3476,8839,1
2390,NRQ8790,6842,4782,1
2391,HAZ7144,9222,5020,1
2392,HJY6379,7134,4709,1
2393,MPD9559,5610,8083,1
2394,OFC1914,6364,7267,1
2395,NQO7323,1594,6300,2
2396,IUQ1269,6364,7267,1
2397,OSR6440,5256,7837,1
2398,OQI6974,2633,875,1
2399,JSR6654,4400,5106,1
2400,MAV5178,8060,4789,1
2401,IBM1282,3964,8994,1
2402,BSU0142,4361,2544,1
2403,POZ0646,9422,5310,1
2404,OLS2179,6972,6478,6
2405,IUI9254,7361,6353,1
2406,HAH5504,2324,8727,1
2407,OCI2314,5000,4778,1
2408,NDM8711,2324,8727,1
2409,BPM1127,3720,2859,1
2410,NDU9329,1382,4248,1
2411,PHN8271,2634,9246,1
2412,NTQ1238,4316,3639,1
2413,PXM1009,7944,8369,1
2414,JZR3674,5472,7792,1
2415,POM8389,5472,7792,1
2416,KYG8892,9666,833,1
2417,OOR1539,2964,3758,1
2418,OAJ6910,3416,1233,1
2419,ONS3187,1289,9660,1
2420,NTU0004,2422,8622,1
2421,BBI0800,6364,7267,1
2422,PFD8570,1000,1194,1
2423,OFS5831,6072,9488,1
2424,OGI9127,5472,7792,1
2425,HFV3821,3894,8600,1
2426,NDU0476,5500,4917,1
2427,HKX7228,3500,6325,1
2428,OOI6394,132,5022,1
2429,OII2238,7272,1070,1
2430,HGU0207,8310,2494,1
2431,HWN4042,1772,1190,1
2432,OGS0383,1308,9661,1
2433,AMM4444,764,6804,1
2434,OEC2267,4608,1990,1
2435,HGU0207,6072,9488,1
2436,NPQ6807,9654,4859,1
2437,POZ6441,5825,9794,1
2438,PRZ7840,2256,9146,1
2439,ORR2039,8112,2056,1
2440,PFU6446,2434,2172,1
2441,OAD4561,1024,3153,1
2442,JPX8110,6364,7267,1
2443,BIO2523,9556,0,1
2444,BGY3284,4117,2929,1
2445,PDM3363,2557,2056,1
2446,OAZ3657,7944,8369,1
2447,NDU6938,4853,5475,1
2448,PDM2081,9412,5089,1
2449,OLC2219,8653,2233,1
2450,PEM7943,3088,6052,2
2451,EDC8321,4162,7589,1
2452,OTF0868,3596,4244,1
2453,KTZ4456,9222,5020,1
2454,NQU6796,944,1277,1
2455,BIS2343,3522,1867,1
2456,HYY3505,6794,1377,1
2457,PJM5681,4332,2860,1
2458,PGN5411,4117,2929,2
2459,OIJ1319,7556,4971,1
2460,OZH0795,3538,70,1
2461,PBG8067,4400,5106,1
2462,MAR7355,3444,967,1
2463,HOU2084,8412,89,1
2464,PXN6590,7272,1070,1
2465,OGD2050,9388,472,1
2466,NLV3536,4853,8470,1
2467,OXR0706,8653,2233,1
2468,PDM4462,4082,6528,1
2469,OPR7113,9612,8692,1
2470,ODI4430,2403,9277,1
2471,HQY5260,4400,5106,1
2472,HDV9966,764,6804,1
2473,HRY0978,4332,2860,1
2474,ORR2039,7944,9952,1
2475,ODI0879,6775,7722,1
2476,KIL9927,1412,9134,2
2477,OCI2747,3344,8755,1
2478,ODC6016,6166,4305,1
2479,PSN8017,2556,2528,1
2480,IXN3158,2556,2528,1
2481,PRY4615,1638,6794,1
2482,HKV7316,6364,7267,1
2483,ODC1315,6794,1377,1
2484,OLS2179,9711,2269,1
2485,OOD4488,3416,1233,1
2486,OAQ7803,3444,967,1
2487,NQO7323,4750,5075,4
2488,PFM6271,2324,8727,1
2489,LVN3841,3596,4244,1
2490,BPI7588,4082,6528,1
2491,HKX7228,5880,8554,1
2492,HKX3062,6166,4305,1
2493,PPW1454,9222,5020,1
2494,NDU0020,1010,9237,1
2495,OSP2255,1289,9660,1
2496,OQR5262,3444,967,1
2497,NMX2956,9994,982,2
2498,HAV8162,2850,4686,1
2499,OEG3493,2557,2056,1
2500,BLO8658,1638,6794,1
2501,OBC8759,7833,7444,1
2502,OFI9839,7833,7444,1
2503,BIM8567,6072,9488,1
2504,OCI8619,1382,4248,1
2505,ISO5391,4853,5475,1
2506,HKX7963,1010,9237,1
2507,NIO7624,1638,6794,1
2508,OAE5092,3944,7554,1
2509,OKS8126,2556,2528,1
2510,NID5468,7723,5667,1
2511,OIK9431,2256,9146,1
2512,NVQ1747,5303,7658,1
2513,HSN7968,9222,5020,1
2514,MAO5350,5388,4097,1
2515,PBO6344,2967,3581,1
2516,OVQ0731,4608,1990,1
2517,ASO0080,2612,6611,1
2518,NZD9742,3596,4244,1
2519,OGC1910,1024,3153,1
2520,PSN6821,1804,8735,1
2521,MAY8015,7272,1070,1
2522,AII1825,5825,9794,1
2523,EXR0292,9422,5310,1
2524,OEF7690,9222,5020,1
2525,PSN6821,6775,7722,1
2526,OBI9038,7210,1962,1
2527,OEF7690,0,6194,1
2528,OWR8268,6050,6869,1
2529,OSR3971,3088,6052,1
2530,HOX5714,9222,5020,1
2531,ODT7927,3444,967,1
2532,BGG9918,5880,8554,1
2533,IIX0897,9994,982,1
2534,OTR4621,2256,9146,1
2535,OKM8231,461,4253,1
2536,NSB9000,0,6333,1
2537,JFI8229,8553,444,1
2538,OYX7978,4111,0,1
2539,OKG8517,5466,1020,1
2540,OAM9569,1000,1194,1
2541,LMI1111,6782,800,1
2542,NER7308,4117,2929,2
2543,OSS4843,2403,9277,1
2544,JRR6580,3088,6052,1
2545,JDT4088,9666,833,1
2546,EMZ3263,1000,833,1
2547,PFM7678,3944,7554,1
2548,NKS5786,4400,5106,1
2549,POG4594,9222,5020,1
2550,OMS3145,2833,1278,2
2551,AII1111,1024,3153,1
2552,LAB4371,1772,1190,1
2553,OSR6440,7812,6182,1
2554,PON9401,1000,833,1
2555,HQD4650,5256,7837,1
2556,OKC4043,4853,8470,1
2557,OGX2059,2556,2528,1
2558,NPJ7186,7210,1962,1
2559,NOU4936,6842,4782,1
2560,PEW1270,8053,4258,1
2561,OUU0715,6166,4305,1
2562,BIS1233,6967,855,1
2563,NQO7323,8060,4789,2
2564,NOQ1851,5466,1020,1
2565,HSZ1322,8053,4258,1
2566,JUZ4086,2634,9246,2
2567,OHH4032,2822,8028,1
2568,KYX4806,6775,7722,1
2569,NEV9017,4042,2203,1
2570,OFC9990,2850,4686,1
2571,BBT1111,5010,8083,1
2572,HXI0883,7428,4378,1
2573,PUM1659,7272,1070,1
2574,JYI8108,5332,4583,1
2575,PLM1572,9430,4736,1
2576,OIF0917,2403,9277,1
2577,OAZ3657,7812,6182,1
2578,HYW3538,944,1277,1
2579,BUV7002,2634,9246,1
2580,OKM8231,1000,833,1
2581,LRQ8988,7210,1962,1
2582,HEX9366,8053,4258,1
2583,OIA7584,3596,4244,1
2584,PDQ6200,6072,9488,1
2585,NTU0004,7556,4971,1
2586,PGD8501,1024,3153,1
2587,PSN6821,7088,5806,1
2588,JFS7783,2324,8727,1
2589,OJS3648,1772,1190,1
2590,AUI1450,4880,550,1
2591,KAD6008,3553,9819,1
2592,INK4121,53,5909,1
2593,OWG9292,5472,7792,1
2594,OEZ7199,8112,2056,1
2595,OBM3377,8112,2056,1
2596,NRJ7611,53,5909,1
2597,PSN6821,7210,1962,1
2598,PWU7534,5500,4917,1
2599,GQS9726,9422,5310,1
2600,OII2238,9666,833,1
2601,OWS5089,1638,6794,1
2602,OAS7122,4316,3639,1
2603,PDM4462,2256,9146,1
2604,OJZ8521,3088,6052,1
2605,PSM0626,9654,4859,1
2606,NVU4681,8310,2494,1
2607,III1011,8553,444,1
2608,OAY4074,2324,8727,1
2609,OIG4236,2434,2172,1
2610,OMC7214,3088,6052,1
2611,OUU0715,2256,9146,1
2612,ODC2466,6775,7722,1
2613,AOO6950,9430,4736,1
2614,OPI0989,4316,706,1
2615,OSC1360,9430,4736,1
2616,ISC8227,1708,1402,1
2617,OTS1324,7134,4709,1
2618,LGC9700,5613,8278,1
2619,OVR2205,6782,800,1
2620,OQR2659,4853,5475,1
2621,NBD2689,2324,8727,1
2622,AYR5660,7361,6353,1
2623,OMG0026,2556,2528,1
2624,OUU0715,9666,833,1
2625,HPK9856,5472,7792,1
2626,NMQ7254,3344,8755,1
2627,OJC1038,132,5022,1
2628,HWX7626,6050,6869,1
2629,PHM6869,1000,833,2
2630,OTF9140,3976,6305,2
2631,HNY9829,5303,7658,3
2632,MDP9559,0,0,1
2633,GSS3646,4400,5106,1
2634,PHM4592,4944,9278,1
2635,NTQ5705,1010,9237,1
2636,ITI8756,3976,6305,1
2637,HIX4487,7812,6182,1
2638,HDV1495,8444,528,1
2639,PFM1027,4111,0,1
2640,OZH9939,2634,9246,2
2641,OOI6394,9994,982,2
2642,PFM6271,8310,2494,1
2643,OBC9755,5472,7792,1
2644,OLS2179,1244,9900,2
2645,HEY9658,2556,2528,1
2646,OVS5852,1000,8542,1
2647,PDM5549,9711,2269,1
2648,OFM5093,8444,528,1
2649,HOU1917,7723,5667,1
2650,III1011,9266,2925,1
2651,ATW1101,6842,4782,1
2652,NBI0540,4738,6727,1
2653,IUB3305,2850,4686,1
2654,OBI8842,3553,9819,1
2655,HXK9419,2634,9246,1
2656,NQO7323,2206,8986,1
2657,OHC1394,4853,8470,2
2658,PAO9964,5472,7792,1
2659,PTM1282,944,1277,1
2660,NVU3508,2256,9146,1
2661,ONF4608,1000,1194,1
2662,PRE3670,1382,4248,1
2663,IPJ5193,5466,1020,1
2664,IIK8612,2403,9277,1
2665,HIY8754,3964,8994,1
2666,HIW0047,472,5552,1
2667,BIO0807,3416,1233,1
2668,BMM6897,4082,6528,1
2669,NNQ0410,6072,9488,1
2670,AII1111,1000,833,1
2671,PHM7298,1412,9134,1
2672,OII2238,1308,9661,1
2673,PHM7298,5466,1020,1
2674,NLK1594,9654,4859,1
2675,NQU1734,6775,7722,1
2676,NDM8711,6072,9488,1
2677,PPN9937,7134,4709,1
2678,HLW9231,1772,1190,1
2679,NRD9125,2486,1840,1
2680,OKI5564,944,1277,2
2681,PIX7154,3964,8994,1
2682,OPL1613,7260,9133,1
2683,HIY1121,5880,8554,1
2684,OCL7995,2964,3758,2
2685,IKI8719,2403,9277,1
